#GO_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
GO:0032040	"small-subunit processome"	1	0.01	10.91	0.00	0.00	0.00	0.00	0.00	10.91	0.00	0.00	0.00
GO:0030435	"sporulation resulting in formation of a cellular spore"	37	0.36	3682.86	0.24	383.66	0.30	594.52	0.28	1804.40	0.20	900.29	0.30
GO:0042219	"cellular modified amino acid catabolic process"	3	0.03	121.51	0.01	8.07	0.01	0.34	0.00	112.75	0.01	0.36	0.00
GO:0044781	"bacterial-type flagellum organization"	3	0.03	93.07	0.01	0.03	0.00	3.61	0.00	88.68	0.01	0.76	0.00
GO:2000042	"negative regulation of double-strand break repair via homologous recombination"	1	0.01	13.92	0.00	0.00	0.00	0.00	0.00	13.92	0.00	0.00	0.00
GO:0008929	"methylglyoxal synthase activity"	2	0.02	114.24	0.01	0.32	0.00	0.58	0.00	112.84	0.01	0.50	0.00
GO:0006798	"polyphosphate catabolic process"	4	0.04	347.33	0.02	0.25	0.00	0.72	0.00	345.76	0.04	0.59	0.00
GO:0046085	"adenosine metabolic process"	1	0.01	59.33	0.00	0.00	0.00	0.11	0.00	59.17	0.01	0.04	0.00
GO:0008144	"drug binding"	3	0.03	121.37	0.01	2.37	0.00	0.15	0.00	118.77	0.01	0.08	0.00
GO:0006065	"UDP-glucuronate biosynthetic process"	2	0.02	217.76	0.01	0.01	0.00	0.66	0.00	215.02	0.02	2.06	0.00
GO:0004064	"arylesterase activity"	5	0.05	228.92	0.01	0.08	0.00	4.29	0.00	223.52	0.02	1.04	0.00
GO:0070204	"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity"	1	0.01	72.05	0.00	0.00	0.00	0.03	0.00	72.00	0.01	0.02	0.00
GO:0016879	"ligase activity, forming carbon-nitrogen bonds"	6	0.06	259.85	0.02	10.49	0.01	3.61	0.00	245.03	0.03	0.72	0.00
GO:0042203	"toluene catabolic process"	2	0.02	244.99	0.02	0.04	0.00	4.16	0.00	239.60	0.03	1.19	0.00
GO:0005773	"vacuole"	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
GO:0006571	"tyrosine biosynthetic process"	7	0.07	305.02	0.02	16.27	0.01	27.24	0.01	250.00	0.03	11.51	0.00
GO:0042823	"pyridoxal phosphate biosynthetic process"	5	0.05	113.65	0.01	0.00	0.00	0.02	0.00	112.28	0.01	1.34	0.00
GO:0006301	"postreplication repair"	1	0.01	66.58	0.00	0.06	0.00	0.34	0.00	65.19	0.01	0.98	0.00
GO:0046296	"glycolate catabolic process"	1	0.01	42.83	0.00	0.30	0.00	16.61	0.01	23.61	0.00	2.31	0.00
GO:0004766	"spermidine synthase activity"	1	0.01	68.00	0.00	0.00	0.00	0.14	0.00	67.82	0.01	0.03	0.00
GO:0006189	"'de novo' IMP biosynthetic process"	35	0.34	2516.80	0.16	6.51	0.01	32.19	0.01	2466.70	0.27	11.41	0.00
GO:0043103	"hypoxanthine salvage"	3	0.03	126.54	0.01	0.91	0.00	0.19	0.00	125.22	0.01	0.22	0.00
GO:1901891	"regulation of cell septum assembly"	2	0.02	112.89	0.01	2.37	0.00	0.02	0.00	110.46	0.01	0.05	0.00
GO:0008610	"lipid biosynthetic process"	2	0.02	97.06	0.01	0.12	0.00	0.15	0.00	96.66	0.01	0.13	0.00
GO:0033819	"lipoyl(octanoyl) transferase activity"	4	0.04	206.88	0.01	9.45	0.01	32.90	0.02	159.43	0.02	5.10	0.00
GO:0050797	"thymidylate synthase (FAD) activity"	3	0.03	44.02	0.00	0.00	0.00	0.01	0.00	42.47	0.00	1.54	0.00
GO:1990610	"acetolactate synthase regulator activity"	3	0.03	110.68	0.01	0.32	0.00	1.48	0.00	107.61	0.01	1.27	0.00
GO:0016840	"carbon-nitrogen lyase activity"	3	0.03	77.62	0.00	9.77	0.01	1.35	0.00	63.77	0.01	2.73	0.00
GO:0009697	"salicylic acid biosynthetic process"	2	0.02	166.11	0.01	0.00	0.00	0.05	0.00	166.00	0.02	0.06	0.00
GO:0006288	"base-excision repair, DNA ligation"	1	0.01	17.44	0.00	0.00	0.00	0.01	0.00	17.42	0.00	0.01	0.00
GO:0006167	"AMP biosynthetic process"	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
GO:0016810	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	14	0.13	918.62	0.06	26.59	0.02	3.08	0.00	882.81	0.10	6.13	0.00
GO:0052928	"CTP:3'-cytidine-tRNA cytidylyltransferase activity"	4	0.04	168.67	0.01	0.15	0.00	0.25	0.00	166.73	0.02	1.54	0.00
GO:0008800	"beta-lactamase activity"	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
GO:0007584	"response to nutrient"	3	0.03	145.84	0.01	10.39	0.01	0.06	0.00	135.11	0.01	0.28	0.00
GO:0052690	"trichloro-p-hydroquinone reductive dehalogenase activity"	1	0.01	25.40	0.00	0.12	0.00	0.10	0.00	25.07	0.00	0.11	0.00
GO:0032218	"riboflavin transport"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0008984	"protein-glutamate methylesterase activity"	1	0.01	72.73	0.00	0.00	0.00	0.02	0.00	72.68	0.01	0.03	0.00
GO:0006307	"DNA dealkylation involved in DNA repair"	4	0.04	200.33	0.01	6.48	0.01	0.13	0.00	193.40	0.02	0.32	0.00
GO:0003962	"cystathionine gamma-synthase activity"	4	0.04	67.05	0.00	0.52	0.00	0.24	0.00	63.37	0.01	2.92	0.00
GO:0080040	"positive regulation of cellular response to phosphate starvation"	1	0.01	17.05	0.00	0.00	0.00	0.00	0.00	17.05	0.00	0.00	0.00
GO:0005764	"lysosome"	2	0.02	71.49	0.00	0.24	0.00	0.11	0.00	71.03	0.01	0.10	0.00
GO:0043562	"cellular response to nitrogen levels"	2	0.02	165.30	0.01	15.99	0.01	0.11	0.00	148.71	0.02	0.49	0.00
GO:0015129	"lactate transmembrane transporter activity"	4	0.04	158.48	0.01	0.35	0.00	1.10	0.00	155.13	0.02	1.90	0.00
GO:0006656	"phosphatidylcholine biosynthetic process"	2	0.02	209.17	0.01	0.23	0.00	0.44	0.00	208.06	0.02	0.43	0.00
GO:0000373	"Group II intron splicing"	1	0.01	1729.70	0.11	298.41	0.23	563.99	0.26	14.22	0.00	853.09	0.28
GO:0004555	"alpha,alpha-trehalase activity"	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
GO:0046292	"formaldehyde metabolic process"	1	0.01	61.15	0.00	0.00	0.00	0.15	0.00	60.99	0.01	0.01	0.00
GO:1990316	"Atg1/ULK1 kinase complex"	1	0.01	16.43	0.00	0.00	0.00	0.00	0.00	16.41	0.00	0.02	0.00
GO:0006740	"NADPH regeneration"	3	0.03	61.47	0.00	0.36	0.00	3.79	0.00	56.38	0.01	0.94	0.00
GO:0050662	"coenzyme binding"	37	0.36	5670.28	0.36	668.80	0.52	1181.53	0.55	2060.21	0.22	1759.73	0.58
GO:0004156	"dihydropteroate synthase activity"	2	0.02	85.88	0.01	0.02	0.00	3.47	0.00	81.60	0.01	0.79	0.00
GO:0004131	"cytosine deaminase activity"	3	0.03	288.61	0.02	0.27	0.00	0.48	0.00	287.36	0.03	0.49	0.00
GO:0042426	"choline catabolic process"	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
GO:0006109	"regulation of carbohydrate metabolic process"	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
GO:0004568	"chitinase activity"	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
GO:0016790	"thiolester hydrolase activity"	6	0.06	2070.32	0.13	306.31	0.24	564.28	0.26	346.22	0.04	853.50	0.28
GO:0050061	"long-chain-aldehyde dehydrogenase activity"	1	0.01	61.15	0.00	0.00	0.00	0.15	0.00	60.99	0.01	0.01	0.00
GO:0004004	"ATP-dependent RNA helicase activity"	5	0.05	370.42	0.02	7.87	0.01	0.60	0.00	359.85	0.04	2.11	0.00
GO:0003743	"translation initiation factor activity"	15	0.14	2677.10	0.17	346.76	0.27	592.13	0.28	843.07	0.09	895.14	0.29
GO:0009338	"exodeoxyribonuclease V complex"	4	0.04	229.14	0.01	0.89	0.00	1.18	0.00	226.07	0.02	1.00	0.00
GO:0004140	"dephospho-CoA kinase activity"	7	0.07	357.59	0.02	27.29	0.02	8.51	0.00	317.43	0.03	4.36	0.00
GO:0004061	"arylformamidase activity"	3	0.03	116.38	0.01	0.02	0.00	3.76	0.00	111.73	0.01	0.87	0.00
GO:0030388	"fructose 1,6-bisphosphate metabolic process"	1	0.01	72.80	0.00	0.00	0.00	0.01	0.00	72.76	0.01	0.02	0.00
GO:0009306	"protein secretion"	26	0.25	1677.95	0.11	24.54	0.02	34.08	0.02	1607.02	0.18	12.32	0.00
GO:0006046	"N-acetylglucosamine catabolic process"	4	0.04	350.25	0.02	2.60	0.00	0.78	0.00	346.12	0.04	0.76	0.00
GO:0086002	"cardiac muscle cell action potential involved in contraction"	2	0.02	83.29	0.01	7.47	0.01	0.23	0.00	75.36	0.01	0.23	0.00
GO:0016746	"transferase activity, transferring acyl groups"	37	0.36	1980.69	0.13	82.42	0.06	13.49	0.01	1868.62	0.20	16.16	0.01
GO:0030604	"1-deoxy-D-xylulose-5-phosphate reductoisomerase activity"	3	0.03	134.51	0.01	17.66	0.01	5.06	0.00	108.00	0.01	3.78	0.00
GO:0032265	"XMP salvage"	2	0.02	42.63	0.00	0.00	0.00	0.00	0.00	42.61	0.00	0.02	0.00
GO:0004150	"dihydroneopterin aldolase activity"	2	0.02	97.68	0.01	0.02	0.00	3.37	0.00	93.52	0.01	0.77	0.00
GO:0047812	"D-amino-acid N-acetyltransferase activity"	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
GO:0032981	"mitochondrial respiratory chain complex I assembly"	4	0.04	137.77	0.01	0.44	0.00	20.33	0.01	113.81	0.01	3.20	0.00
GO:0006355	"regulation of transcription, DNA-templated"	305	2.93	28687.17	1.83	2111.68	1.65	3772.11	1.75	17433.77	1.90	5369.61	1.77
GO:0045437	"uridine nucleosidase activity"	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
GO:0042952	"beta-ketoadipate pathway"	10	0.10	468.65	0.03	0.10	0.00	15.70	0.01	448.96	0.05	3.90	0.00
GO:0009276	"Gram-negative-bacterium-type cell wall"	1	0.01	190.91	0.01	0.01	0.00	0.44	0.00	190.05	0.02	0.40	0.00
GO:1903806	"L-isoleucine import across plasma membrane"	2	0.02	119.03	0.01	0.58	0.00	0.77	0.00	117.14	0.01	0.53	0.00
GO:0008175	"tRNA methyltransferase activity"	2	0.02	157.86	0.01	6.47	0.01	0.13	0.00	150.94	0.02	0.31	0.00
GO:0004616	"phosphogluconate dehydrogenase (decarboxylating) activity"	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
GO:0051745	"4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity"	4	0.04	2003.84	0.13	298.42	0.23	564.46	0.26	285.79	0.03	855.17	0.28
GO:0009097	"isoleucine biosynthetic process"	34	0.33	2147.25	0.14	44.98	0.04	22.89	0.01	2062.66	0.22	16.71	0.01
GO:0052699	"ergothioneine biosynthetic process"	3	0.03	1888.92	0.12	325.55	0.25	585.32	0.27	87.24	0.01	890.80	0.29
GO:1904797	"negative regulation of core promoter binding"	1	0.01	78.70	0.01	7.86	0.01	0.06	0.00	70.54	0.01	0.25	0.00
GO:0019829	"cation-transporting ATPase activity"	3	0.03	123.40	0.01	9.91	0.01	1.37	0.00	109.39	0.01	2.73	0.00
GO:0046839	"phospholipid dephosphorylation"	1	0.01	66.73	0.00	0.00	0.00	0.15	0.00	66.54	0.01	0.04	0.00
GO:0008860	"ferredoxin-NAD+ reductase activity"	2	0.02	411.25	0.03	0.03	0.00	0.95	0.00	409.54	0.04	0.74	0.00
GO:0016051	"carbohydrate biosynthetic process"	3	0.03	145.49	0.01	0.20	0.00	0.14	0.00	145.06	0.02	0.09	0.00
GO:0019546	"arginine deiminase pathway"	2	0.02	121.50	0.01	0.34	0.00	4.21	0.00	115.67	0.01	1.27	0.00
GO:0016152	"mercury (II) reductase activity"	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
GO:0010181	"FMN binding"	32	0.31	2775.87	0.18	41.57	0.03	20.54	0.01	2693.51	0.29	20.26	0.01
GO:0071224	"cellular response to peptidoglycan"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0006002	"fructose 6-phosphate metabolic process"	2	0.02	146.61	0.01	10.13	0.01	0.08	0.00	136.07	0.01	0.33	0.00
GO:0015833	"peptide transport"	4	0.04	281.47	0.02	0.35	0.00	7.23	0.00	271.76	0.03	2.13	0.00
GO:0009773	"photosynthetic electron transport in photosystem I"	1	0.01	72.17	0.00	0.00	0.00	0.02	0.00	72.14	0.01	0.01	0.00
GO:0008743	"L-threonine 3-dehydrogenase activity"	4	0.04	266.40	0.02	8.34	0.01	0.69	0.00	256.61	0.03	0.77	0.00
GO:0006493	"protein O-linked glycosylation"	1	0.01	70.45	0.00	0.00	0.00	0.03	0.00	70.38	0.01	0.04	0.00
GO:0006177	"GMP biosynthetic process"	4	0.04	262.36	0.02	26.85	0.02	1.21	0.00	231.75	0.03	2.56	0.00
GO:0061711	"N(6)-L-threonylcarbamoyladenine synthase activity"	4	0.04	318.39	0.02	0.03	0.00	0.69	0.00	315.91	0.03	1.76	0.00
GO:0016598	"protein arginylation"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0006470	"protein dephosphorylation"	2	0.02	76.28	0.00	0.04	0.00	0.13	0.00	76.04	0.01	0.08	0.00
GO:0035458	"cellular response to interferon-beta"	2	0.02	58.21	0.00	0.00	0.00	0.55	0.00	57.52	0.01	0.14	0.00
GO:0030956	"glutamyl-tRNA(Gln) amidotransferase complex"	7	0.07	820.02	0.05	0.74	0.00	18.66	0.01	795.04	0.09	5.58	0.00
GO:0043213	"bacteriocin transport"	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
GO:0030975	"thiamine binding"	2	0.02	236.32	0.02	2.37	0.00	0.42	0.00	233.15	0.03	0.37	0.00
GO:0009252	"peptidoglycan biosynthetic process"	84	0.81	5112.01	0.33	108.02	0.08	57.79	0.03	4920.13	0.54	26.06	0.01
GO:0008477	"purine nucleosidase activity"	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
GO:0009881	"photoreceptor activity"	3	0.03	315.32	0.02	0.03	0.00	0.67	0.00	314.21	0.03	0.40	0.00
GO:0016823	"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances"	3	0.03	83.38	0.01	0.16	0.00	7.12	0.00	74.27	0.01	1.83	0.00
GO:0019652	"lactate fermentation to propionate and acetate"	1	0.01	27.20	0.00	9.77	0.01	1.08	0.00	13.70	0.00	2.65	0.00
GO:0008616	"queuosine biosynthetic process"	17	0.16	821.73	0.05	34.36	0.03	42.48	0.02	681.80	0.07	63.09	0.02
GO:0033320	"UDP-D-xylose biosynthetic process"	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
GO:0005758	"mitochondrial intermembrane space"	3	0.03	478.56	0.03	0.02	0.00	0.91	0.00	476.90	0.05	0.73	0.00
GO:0042413	"carnitine catabolic process"	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
GO:0009854	"oxidative photosynthetic carbon pathway"	1	0.01	70.45	0.00	0.00	0.00	0.03	0.00	70.38	0.01	0.04	0.00
GO:0070677	"rRNA (cytosine-2'-O-)-methyltransferase activity"	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
GO:0102480	"5-fluorocytosine deaminase activity"	3	0.03	288.61	0.02	0.27	0.00	0.48	0.00	287.36	0.03	0.49	0.00
GO:0006579	"amino-acid betaine catabolic process"	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
GO:0004789	"thiamine-phosphate diphosphorylase activity"	5	0.05	493.92	0.03	0.04	0.00	1.10	0.00	490.76	0.05	2.03	0.00
GO:0071322	"cellular response to carbohydrate stimulus"	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
GO:0001123	"transcription initiation from bacterial-type RNA polymerase promoter"	3	0.03	82.36	0.01	0.32	0.00	19.98	0.01	57.59	0.01	4.48	0.00
GO:0000107	"imidazoleglycerol-phosphate synthase activity"	3	0.03	225.41	0.01	0.02	0.00	3.99	0.00	220.18	0.02	1.22	0.00
GO:0009289	"pilus"	2	0.02	419.47	0.03	0.03	0.00	0.99	0.00	417.74	0.05	0.71	0.00
GO:0030089	"phycobilisome"	17	0.16	14922.20	0.95	2306.15	1.80	4694.91	2.18	744.38	0.08	7176.73	2.36
GO:0002169	"3-methylcrotonyl-CoA carboxylase complex, mitochondrial"	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
GO:1902231	"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage"	1	0.01	13.92	0.00	0.00	0.00	0.00	0.00	13.92	0.00	0.00	0.00
GO:0004422	"hypoxanthine phosphoribosyltransferase activity"	5	0.05	375.72	0.02	5.77	0.00	0.73	0.00	368.30	0.04	0.92	0.00
GO:0051346	"negative regulation of hydrolase activity"	1	0.01	1729.70	0.11	298.41	0.23	563.99	0.26	14.22	0.00	853.09	0.28
GO:0009052	"pentose-phosphate shunt, non-oxidative branch"	2	0.02	66.40	0.00	2.48	0.00	0.11	0.00	63.64	0.01	0.17	0.00
GO:0009312	"oligosaccharide biosynthetic process"	1	0.01	13.70	0.00	0.20	0.00	0.00	0.00	13.45	0.00	0.04	0.00
GO:0043419	"urea catabolic process"	3	0.03	586.78	0.04	0.02	0.00	1.27	0.00	584.50	0.06	0.99	0.00
GO:0051480	"regulation of cytosolic calcium ion concentration"	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
GO:0004014	"adenosylmethionine decarboxylase activity"	1	0.01	105.89	0.01	7.76	0.01	0.08	0.00	97.75	0.01	0.29	0.00
GO:0047451	"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity"	3	0.03	112.72	0.01	2.69	0.00	20.22	0.01	86.70	0.01	3.10	0.00
GO:0004113	"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity"	4	0.04	363.23	0.02	10.36	0.01	4.21	0.00	346.84	0.04	1.83	0.00
GO:0008272	"sulfate transport"	5	0.05	280.98	0.02	0.11	0.00	0.48	0.00	279.96	0.03	0.43	0.00
GO:0042938	"dipeptide transport"	2	0.02	232.71	0.01	0.02	0.00	0.52	0.00	231.75	0.03	0.41	0.00
GO:0010273	"detoxification of copper ion"	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
GO:0042717	"plasma membrane-derived chromatophore membrane"	2	0.02	257.88	0.02	0.07	0.00	0.75	0.00	255.75	0.03	1.32	0.00
GO:0008882	"[glutamate-ammonia-ligase] adenylyltransferase activity"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0006545	"glycine biosynthetic process"	1	0.01	209.74	0.01	0.01	0.00	0.50	0.00	208.87	0.02	0.36	0.00
GO:0006885	"regulation of pH"	2	0.02	230.00	0.01	9.77	0.01	1.51	0.00	215.74	0.02	2.98	0.00
GO:0018623	"benzoate 1,2-dioxygenase activity"	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
GO:0016607	"nuclear speck"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0004515	"nicotinate-nucleotide adenylyltransferase activity"	5	0.05	407.56	0.03	2.70	0.00	1.20	0.00	401.41	0.04	2.25	0.00
GO:0050118	"N-acetyldiaminopimelate deacetylase activity"	1	0.01	78.70	0.01	7.86	0.01	0.06	0.00	70.54	0.01	0.25	0.00
GO:0006602	"creatinine catabolic process"	1	0.01	13.71	0.00	0.00	0.00	0.01	0.00	12.23	0.00	1.46	0.00
GO:0016168	"chlorophyll binding"	2	0.02	1886.11	0.12	325.55	0.25	585.19	0.27	86.03	0.01	889.34	0.29
GO:0008879	"glucose-1-phosphate thymidylyltransferase activity"	3	0.03	321.56	0.02	0.05	0.00	0.87	0.00	319.92	0.03	0.72	0.00
GO:0006268	"DNA unwinding involved in DNA replication"	10	0.10	450.89	0.03	13.48	0.01	0.72	0.00	435.65	0.05	1.04	0.00
GO:0019693	"ribose phosphate metabolic process"	3	0.03	184.70	0.01	8.13	0.01	0.31	0.00	175.99	0.02	0.28	0.00
GO:0031297	"replication fork processing"	1	0.01	13.92	0.00	0.00	0.00	0.00	0.00	13.92	0.00	0.00	0.00
GO:0016758	"transferase activity, transferring hexosyl groups"	8	0.08	446.34	0.03	12.16	0.01	4.03	0.00	428.22	0.05	1.93	0.00
GO:0007568	"aging"	2	0.02	234.90	0.02	0.27	0.00	0.50	0.00	233.60	0.03	0.52	0.00
GO:0006464	"cellular protein modification process"	25	0.24	4792.93	0.31	629.29	0.49	1176.65	0.55	1223.78	0.13	1763.20	0.58
GO:0006397	"mRNA processing"	11	0.11	4658.24	0.30	311.39	0.24	564.74	0.26	2927.36	0.32	854.74	0.28
GO:0004044	"amidophosphoribosyltransferase activity"	4	0.04	175.48	0.01	0.94	0.00	0.28	0.00	173.99	0.02	0.26	0.00
GO:0035999	"tetrahydrofolate interconversion"	12	0.12	493.42	0.03	33.17	0.03	8.29	0.00	446.07	0.05	5.89	0.00
GO:0006007	"glucose catabolic process"	2	0.02	262.21	0.02	0.00	0.00	0.55	0.00	261.31	0.03	0.35	0.00
GO:0046555	"acetylxylan esterase activity"	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
GO:1990077	"primosome complex"	9	0.09	476.54	0.03	28.82	0.02	0.57	0.00	445.78	0.05	1.37	0.00
GO:0008869	"galactonate dehydratase activity"	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
GO:0004425	"indole-3-glycerol-phosphate synthase activity"	3	0.03	132.54	0.01	0.91	0.00	0.06	0.00	131.37	0.01	0.19	0.00
GO:0042843	"D-xylose catabolic process"	2	0.02	52.35	0.00	0.35	0.00	0.23	0.00	51.56	0.01	0.20	0.00
GO:0140009	"L-aspartate import across plasma membrane"	2	0.02	31.99	0.00	0.08	0.00	0.34	0.00	31.35	0.00	0.22	0.00
GO:0004347	"glucose-6-phosphate isomerase activity"	2	0.02	88.81	0.01	0.00	0.00	0.15	0.00	88.61	0.01	0.05	0.00
GO:0005315	"inorganic phosphate transmembrane transporter activity"	15	0.14	655.03	0.04	1.89	0.00	1.23	0.00	645.65	0.07	6.26	0.00
GO:0006796	"phosphate-containing compound metabolic process"	4	0.04	153.05	0.01	0.27	0.00	0.31	0.00	150.88	0.02	1.59	0.00
GO:1900233	"positive regulation of single-species biofilm formation on inanimate substrate"	4	0.04	158.68	0.01	1.22	0.00	0.84	0.00	155.32	0.02	1.31	0.00
GO:0006744	"ubiquinone biosynthetic process"	16	0.15	1450.71	0.09	19.97	0.02	12.67	0.01	1405.92	0.15	12.14	0.00
GO:0006412	"translation"	156	1.50	55624.79	3.55	8324.36	6.49	14777.53	6.87	10205.76	1.11	22317.15	7.35
GO:0006084	"acetyl-CoA metabolic process"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0006915	"apoptotic process"	1	0.01	13.31	0.00	0.02	0.00	0.24	0.00	11.71	0.00	1.34	0.00
GO:0005769	"early endosome"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0019740	"nitrogen utilization"	3	0.03	194.83	0.01	0.90	0.00	1.14	0.00	191.85	0.02	0.94	0.00
GO:0004418	"hydroxymethylbilane synthase activity"	3	0.03	237.53	0.02	0.25	0.00	4.37	0.00	231.60	0.03	1.31	0.00
GO:0015808	"L-alanine transport"	8	0.08	2416.29	0.15	300.22	0.23	566.64	0.26	694.16	0.08	855.27	0.28
GO:0003914	"DNA (6-4) photolyase activity"	3	0.03	57.98	0.00	0.28	0.00	3.27	0.00	53.57	0.01	0.85	0.00
GO:0120159	"rRNA pseudouridine synthase activity"	5	0.05	258.90	0.02	10.81	0.01	20.43	0.01	224.26	0.02	3.40	0.00
GO:0016075	"rRNA catabolic process"	4	0.04	196.10	0.01	17.35	0.01	6.22	0.00	166.08	0.02	6.45	0.00
GO:0009253	"peptidoglycan catabolic process"	9	0.09	648.95	0.04	9.20	0.01	17.11	0.01	619.43	0.07	3.21	0.00
GO:0008310	"single-stranded DNA 3'-5' exodeoxyribonuclease activity"	2	0.02	83.73	0.01	0.00	0.00	0.14	0.00	83.53	0.01	0.05	0.00
GO:0001523	"retinoid metabolic process"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0050228	"pterin deaminase activity"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0004471	"malate dehydrogenase (decarboxylating) (NAD+) activity"	2	0.02	136.81	0.01	7.79	0.01	3.60	0.00	124.29	0.01	1.13	0.00
GO:0019358	"nicotinate nucleotide salvage"	3	0.03	102.38	0.01	2.47	0.00	0.01	0.00	98.39	0.01	1.50	0.00
GO:0005774	"vacuolar membrane"	4	0.04	196.57	0.01	4.02	0.00	0.10	0.00	191.95	0.02	0.49	0.00
GO:1902476	"chloride transmembrane transport"	2	0.02	31.99	0.00	0.08	0.00	0.34	0.00	31.35	0.00	0.22	0.00
GO:0001669	"acrosomal vesicle"	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
GO:0050708	"regulation of protein secretion"	1	0.01	13.31	0.00	0.02	0.00	0.24	0.00	11.71	0.00	1.34	0.00
GO:0004722	"protein serine/threonine phosphatase activity"	2	0.02	111.17	0.01	2.37	0.00	0.03	0.00	108.69	0.01	0.08	0.00
GO:0032414	"positive regulation of ion transmembrane transporter activity"	1	0.01	50.21	0.00	2.37	0.00	0.01	0.00	47.79	0.01	0.04	0.00
GO:0007062	"sister chromatid cohesion"	2	0.02	275.07	0.02	0.02	0.00	0.64	0.00	273.98	0.03	0.43	0.00
GO:0047025	"3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity"	1	0.01	25.00	0.00	0.05	0.00	3.18	0.00	21.08	0.00	0.69	0.00
GO:0019504	"stachydrine catabolic process"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0006542	"glutamine biosynthetic process"	6	0.06	311.64	0.02	12.98	0.01	7.80	0.00	288.51	0.03	2.35	0.00
GO:0016207	"4-coumarate-CoA ligase activity"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0019323	"pentose catabolic process"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0015288	"porin activity"	9	0.09	2663.65	0.17	298.52	0.23	569.37	0.26	940.43	0.10	855.33	0.28
