#metacyc_pathway_id	metacyc_pathway_type	metacyc_pathway_name	total_family_in_pathway	total_family_found_in_pathway	ec	gene_num
PWY5F9-3233	AROMATIC-COMPOUNDS-DEGRADATION;	phthalate degradation (aerobic);	3	2	1.3.1.-	1
PWY-5082	METHIONINE-DEG;	L-methionine degradation III;	1	1	1.1.1.1	4
PWY-5307	ANTHOCYANIN-SYN;	gentiodelphin biosynthesis;	4	2	2.3.1.-	2
PWY-5307	ANTHOCYANIN-SYN;	gentiodelphin biosynthesis;	4	2	2.4.1.-	1
PWY-2622	Trehalose-biosynthesis;	trehalose biosynthesis IV;	1	1	5.4.99.16	2
PWY-5530	Sorbitol-Biosynthesis;	sorbitol biosynthesis II;	3	1	2.7.1.12	2
HISDEG-PWY	HISTIDINE-DEG;	L-histidine degradation I;	4	3	3.5.2.7	2
HISDEG-PWY	HISTIDINE-DEG;	L-histidine degradation I;	4	3	4.2.1.49	1
HISDEG-PWY	HISTIDINE-DEG;	L-histidine degradation I;	4	3	4.3.1.3	1
PWY-5399	BETALAIN-ALKALOIDS;	betacyanin biosynthesis;	2	1	2.4.1.-	1
PWY-5405	BETALAIN-ALKALOIDS; Super-Pathways;	superpathway of betalain biosynthesis;	9	4	1.10.3.-	1
PWY-5405	BETALAIN-ALKALOIDS; Super-Pathways;	superpathway of betalain biosynthesis;	9	4	1.13.11.-	3
PWY-5405	BETALAIN-ALKALOIDS; Super-Pathways;	superpathway of betalain biosynthesis;	9	4	2.3.1.-	2
PWY-5405	BETALAIN-ALKALOIDS; Super-Pathways;	superpathway of betalain biosynthesis;	9	4	2.4.1.-	1
PWY-2881	CYTOKININ-BIOSYNTHESIS; Metabolic-Clusters;	cytokinins 7-<i>N</i>-glucoside biosynthesis;	1	1	2.4.1.-	1
GLUCONSUPER-PWY	CARBOXYLATES-DEG;	D-gluconate degradation;	1	1	2.7.1.12	2
PWY-6117	SPERMINE-SPERMIDINE-DEG;	spermine and spermidine degradation I;	3	1	2.3.1.57	1
PWY-5209	METHANOGENESIS;	methyl-coenzyme M oxidation to CO<sub>2</sub>;	5	3	2.1.1.-	3
PWY-5209	METHANOGENESIS;	methyl-coenzyme M oxidation to CO<sub>2</sub>;	5	3	2.3.1.-	2
PWY-5209	METHANOGENESIS;	methyl-coenzyme M oxidation to CO<sub>2</sub>;	5	3	3.5.4.-	4
PWY0-1061	ALANINE-SYN; Super-Pathways;	superpathway of L-alanine biosynthesis;	5	3	2.6.1.42	9
PWY0-1061	ALANINE-SYN; Super-Pathways;	superpathway of L-alanine biosynthesis;	5	3	2.8.1.7	9
PWY0-1061	ALANINE-SYN; Super-Pathways;	superpathway of L-alanine biosynthesis;	5	3	5.1.1.1	2
PWY-6501	D-Glucuronate-Degradation;	D-glucuronate degradation II;	1	1	1.1.1.-	1
PWY-6151	S-adenosyl-L-methionine-cycle; Super-Pathways;	<i>S</i>-adenosyl-L-methionine cycle I;	5	3	2.1.1.-	3
PWY-6151	S-adenosyl-L-methionine-cycle; Super-Pathways;	<i>S</i>-adenosyl-L-methionine cycle I;	5	3	2.5.1.6	3
PWY-6151	S-adenosyl-L-methionine-cycle; Super-Pathways;	<i>S</i>-adenosyl-L-methionine cycle I;	5	3	3.2.2.9	1
GALLATE-DEGRADATION-I-PWY	GALLATE-DEG;	gallate degradation II;	4	2	1.13.11.3	2
GALLATE-DEGRADATION-I-PWY	GALLATE-DEG;	gallate degradation II;	4	2	4.1.3.17	3
PWY-762	Phospholipid-Biosynthesis;	phospholipid desaturation;	1	1	1.14.99.-	8
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	1.1.1.3	1
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	1.2.1.11	4
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	2.5.1.-	2
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	2.6.1.83	4
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	2.7.1.39	1
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	2.7.2.4	4
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	4.1.1.20	5
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	4.2.3.1	3
PWY-724	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II;	14	9	5.1.1.7	2
PROPIONMET-PWY	Propionate-Degradation;	propanoyl CoA degradation I;	3	3	5.1.99.1	2
PROPIONMET-PWY	Propionate-Degradation;	propanoyl CoA degradation I;	3	3	5.4.99.2	4
PROPIONMET-PWY	Propionate-Degradation;	propanoyl CoA degradation I;	3	3	6.4.1.3	2
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	1.14.13.-	3
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	1.3.1.75	1
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	1.3.3.3	2
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	1.3.3.4	3
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	2.1.1.11	1
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	2.3.1.37	1
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	2.5.1.61	3
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	4.1.1.37	4
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	4.2.1.24	2
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	4.2.1.75	1
PWY-5529	Chlorophyll-a-Biosynthesis; Super-Pathways;	superpathway of bacteriochlorophyll <i>a</i> biosynthesis;	12	11	6.6.1.1	3
PWY-6467	KDO-Lipid-IV-Transfer; Super-Pathways;	Kdo transfer to lipid IV<SUB>A</SUB> III (Chlamydia);	5	2	2.4.99.-	5
PWY-6467	KDO-Lipid-IV-Transfer; Super-Pathways;	Kdo transfer to lipid IV<SUB>A</SUB> III (Chlamydia);	5	2	2.4.99.12	1
PWY-5397	APOCAROTENOID-SYN;	crocetin biosynthesis;	3	2	1.14.99.-	8
PWY-5397	APOCAROTENOID-SYN;	crocetin biosynthesis;	3	2	2.4.1.-	1
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	2.4.1.129	1
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	2.4.1.227	5
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	2.5.1.7	2
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	2.7.8.13	5
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	3.4.16.4	1
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	5.1.1.3	3
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	6.3.1.-	2
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	6.3.2.10	3
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	6.3.2.4	4
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	6.3.2.8	5
PWY-6471	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis IV (Enterococcus faecium);	14	11	6.3.2.9	8
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	2.1.1.163	2
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	2.2.1.9	1
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	2.5.1.30	2
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	3.1.2.-	7
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	4.1.3.36	2
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	4.2.1.113	3
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	4.2.99.20	2
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	5.4.4.2	1
PWY-5840	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-7 biosynthesis;	10	9	6.2.1.26	1
PWY-6292	CYSTEINE-SYN; Super-Pathways;	superpathway of L-cysteine biosynthesis (mammalian);	5	5	2.1.1.-	3
PWY-6292	CYSTEINE-SYN; Super-Pathways;	superpathway of L-cysteine biosynthesis (mammalian);	5	5	2.5.1.6	3
PWY-6292	CYSTEINE-SYN; Super-Pathways;	superpathway of L-cysteine biosynthesis (mammalian);	5	5	3.3.1.1	2
PWY-6292	CYSTEINE-SYN; Super-Pathways;	superpathway of L-cysteine biosynthesis (mammalian);	5	5	4.2.1.22	4
PWY-6292	CYSTEINE-SYN; Super-Pathways;	superpathway of L-cysteine biosynthesis (mammalian);	5	5	4.4.1.1	1
PWY-5499	COFACTOR-DEGRADATION;	vitamin B<sub>6</sub> degradation;	7	1	1.1.1.107	1
GLYCOCAT-PWY	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation I;	6	5	2.4.1.1	2
GLYCOCAT-PWY	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation I;	6	5	2.4.1.25	3
GLYCOCAT-PWY	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation I;	6	5	2.7.1.2	2
GLYCOCAT-PWY	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation I;	6	5	3.2.1.20	2
GLYCOCAT-PWY	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation I;	6	5	5.4.2.2	4
PWY0-1348	ANAEROBIC-RESPIRATION; Electron-Transfer;	NADH to dimethyl sulfoxide electron transfer;	2	1	1.6.5.-	1
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	1.1.1.-	1
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	1.2.1.31	2
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	2.3.1.8	2
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	2.3.1.9	5
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	2.6.1.-	1
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	2.7.2.1	4
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	2.8.3.9	1
PWY-5327	LYSINE-DEG; Super-Pathways;	superpathway of L-lysine degradation;	30	8	3.5.1.-	1
PWY-5026	Auxin-Biosynthesis;	indole-3-acetate biosynthesis V (bacteria and fungi);	1	1	3.5.5.1	1
PWY-5083	NAD-Metabolism;	NAD/NADH phosphorylation and dephosphorylation;	5	3	1.6.5.3	1
PWY-5083	NAD-Metabolism;	NAD/NADH phosphorylation and dephosphorylation;	5	3	2.7.1.23	1
PWY-5083	NAD-Metabolism;	NAD/NADH phosphorylation and dephosphorylation;	5	3	3.1.3.-	1
PWY0-1353	AEROBIC-RESPIRATION; Electron-Transfer;	succinate to cytochrome <i>bd</i> oxidase electron transfer;	2	1	1.3.5.1	6
VALDEG-PWY	VALINE-DEG;	L-valine degradation I;	8	5	1.1.1.31	1
VALDEG-PWY	VALINE-DEG;	L-valine degradation I;	8	5	1.2.1.27	1
VALDEG-PWY	VALINE-DEG;	L-valine degradation I;	8	5	2.6.1.42	9
VALDEG-PWY	VALINE-DEG;	L-valine degradation I;	8	5	3.1.2.4	1
VALDEG-PWY	VALINE-DEG;	L-valine degradation I;	8	5	4.2.1.17	1
FLUORENE-DEG-9-ONE-PWY	Fluorene-Degradation;	fluorene degradation I;	2	1	1.14.-.-	5
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	1.2.1.12	1
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	2.7.1.11	2
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	2.7.1.40	4
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	2.7.2.3	7
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	2.7.9.2	4
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	3.1.3.11	3
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	4.1.2.13	5
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	4.2.1.11	2
PWY-5484	GLYCOLYSIS-VARIANTS;	glycolysis II (from fructose 6-phosphate);	10	9	5.3.1.1	4
PWY-4021	Betaine-Biosynthesis; MISCELLANEOUS-DEG;	&beta;-alanine betaine biosynthesis;	2	1	2.1.1.-	3
PWY-6001	Linoleate-Biosynthesis;	linoleate biosynthesis II (animals);	2	2	1.14.19.6	1
PWY-6001	Linoleate-Biosynthesis;	linoleate biosynthesis II (animals);	2	2	6.2.1.3	9
PWY-5826	SECONDARY-METABOLITE-BIOSYNTHESIS;	hypoglycin biosynthesis;	7	6	1.-.-.-	5
PWY-5826	SECONDARY-METABOLITE-BIOSYNTHESIS;	hypoglycin biosynthesis;	7	6	2.3.-.-	1
PWY-5826	SECONDARY-METABOLITE-BIOSYNTHESIS;	hypoglycin biosynthesis;	7	6	2.3.2.2	6
PWY-5826	SECONDARY-METABOLITE-BIOSYNTHESIS;	hypoglycin biosynthesis;	7	6	2.6.1.-	1
PWY-5826	SECONDARY-METABOLITE-BIOSYNTHESIS;	hypoglycin biosynthesis;	7	6	4.1.1.-	3
PWY-5826	SECONDARY-METABOLITE-BIOSYNTHESIS;	hypoglycin biosynthesis;	7	6	4.3.1.19	4
PWY-5674	ANAEROBIC-RESPIRATION; Nitrate-Reduction;	nitrate reduction IV (dissimilatory);	2	1	1.7.2.2	2
PWY-601	GLUCOSINOLATE-SYN;	glucosinolate biosynthesis from tryptophan;	3	2	1.14.13.-	3
PWY-601	GLUCOSINOLATE-SYN;	glucosinolate biosynthesis from tryptophan;	3	2	2.8.2.-	1
PWY-6575	HORMONE-SYN; JH-III-Biosynthesis;	juvenile hormone III biosynthesis I;	5	4	1.1.1.-	1
PWY-6575	HORMONE-SYN; JH-III-Biosynthesis;	juvenile hormone III biosynthesis I;	5	4	1.14.14.-	1
PWY-6575	HORMONE-SYN; JH-III-Biosynthesis;	juvenile hormone III biosynthesis I;	5	4	1.2.1.3	4
PWY-6575	HORMONE-SYN; JH-III-Biosynthesis;	juvenile hormone III biosynthesis I;	5	4	2.1.1.-	3
GLYCOGENSYNTH-PWY	GLYCOGEN-BIOSYN;	glycogen biosynthesis I (from ADP-D-Glucose);	3	3	2.4.1.18	4
GLYCOGENSYNTH-PWY	GLYCOGEN-BIOSYN;	glycogen biosynthesis I (from ADP-D-Glucose);	3	3	2.4.1.21	3
GLYCOGENSYNTH-PWY	GLYCOGEN-BIOSYN;	glycogen biosynthesis I (from ADP-D-Glucose);	3	3	2.7.7.27	2
PWY-5667	CDP-diacylglycerol-Biosynthesis;	CDP-diacylglycerol biosynthesis I;	4	3	1.1.1.94	7
PWY-5667	CDP-diacylglycerol-Biosynthesis;	CDP-diacylglycerol biosynthesis I;	4	3	2.3.1.51	1
PWY-5667	CDP-diacylglycerol-Biosynthesis;	CDP-diacylglycerol biosynthesis I;	4	3	2.7.7.41	3
THRESYN-PWY	Super-Pathways; THREONINE-BIOSYNTHESIS;	superpathway of L-threonine biosynthesis;	6	6	1.1.1.3	1
THRESYN-PWY	Super-Pathways; THREONINE-BIOSYNTHESIS;	superpathway of L-threonine biosynthesis;	6	6	1.2.1.11	4
THRESYN-PWY	Super-Pathways; THREONINE-BIOSYNTHESIS;	superpathway of L-threonine biosynthesis;	6	6	2.6.1.1	6
THRESYN-PWY	Super-Pathways; THREONINE-BIOSYNTHESIS;	superpathway of L-threonine biosynthesis;	6	6	2.7.1.39	1
THRESYN-PWY	Super-Pathways; THREONINE-BIOSYNTHESIS;	superpathway of L-threonine biosynthesis;	6	6	2.7.2.4	4
THRESYN-PWY	Super-Pathways; THREONINE-BIOSYNTHESIS;	superpathway of L-threonine biosynthesis;	6	6	4.2.3.1	3
PWY-5079	PHENYLALANINE-DEG;	L-phenylalanine degradation III;	4	2	1.1.1.1	4
PWY-5079	PHENYLALANINE-DEG;	L-phenylalanine degradation III;	4	2	2.6.1.57	3
FASYN-INITIAL-PWY	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acid biosynthesis initiation (E. coli);	6	5	2.3.1.-	2
FASYN-INITIAL-PWY	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acid biosynthesis initiation (E. coli);	6	5	2.3.1.180	5
FASYN-INITIAL-PWY	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acid biosynthesis initiation (E. coli);	6	5	2.3.1.39	3
FASYN-INITIAL-PWY	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acid biosynthesis initiation (E. coli);	6	5	2.3.1.41	2
FASYN-INITIAL-PWY	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acid biosynthesis initiation (E. coli);	6	5	6.4.1.2	1
PWY0-1021	ALANINE-SYN;	L-alanine biosynthesis III;	1	1	2.8.1.7	9
PWY-1422	Quinone-Biosynthesis; Vitamin-Biosynthesis;	vitamin E biosynthesis (tocopherols);	3	2	1.13.11.27	1
PWY-1422	Quinone-Biosynthesis; Vitamin-Biosynthesis;	vitamin E biosynthesis (tocopherols);	3	2	2.1.1.-	3
NAGLIPASYN-PWY	Lipid-Biosynthesis; Lipopolysaccharide-Biosynthesis;	lipid IV<sub>A</sub> biosynthesis;	6	4	2.3.1.191	1
NAGLIPASYN-PWY	Lipid-Biosynthesis; Lipopolysaccharide-Biosynthesis;	lipid IV<sub>A</sub> biosynthesis;	6	4	2.4.1.182	1
NAGLIPASYN-PWY	Lipid-Biosynthesis; Lipopolysaccharide-Biosynthesis;	lipid IV<sub>A</sub> biosynthesis;	6	4	2.7.1.130	1
NAGLIPASYN-PWY	Lipid-Biosynthesis; Lipopolysaccharide-Biosynthesis;	lipid IV<sub>A</sub> biosynthesis;	6	4	3.5.1.108	3
GLUAMCAT-PWY	N-Acetylglucosamine-Degradation;	<i>N</i>-acetylglucosamine degradation I;	2	2	3.5.1.25	5
GLUAMCAT-PWY	N-Acetylglucosamine-Degradation;	<i>N</i>-acetylglucosamine degradation I;	2	2	3.5.99.6	1
PWY-6526	Limonene-Degradation;	limonene degradation III (to perillate);	2	1	1.14.13.-	3
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	1.13.11.2	1
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	1.13.11.3	2
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	1.14.12.10	2
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	1.14.13.-	3
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	1.14.13.2	1
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	1.3.1.25	1
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	2.3.1.174	1
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	2.8.3.6	1
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	3.1.1.24	1
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	3.7.1.-	1
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	4.1.1.44	3
PWY-5183	Super-Pathways; TOLUENE-DEG;	superpathway of aerobic toluene degradation;	22	12	5.5.1.2	2
CYSTSYN-PWY	CYSTEINE-SYN;	L-cysteine biosynthesis I;	2	2	2.3.1.30	1
CYSTSYN-PWY	CYSTEINE-SYN;	L-cysteine biosynthesis I;	2	2	2.5.1.47	3
PWY-1061	PRIMARY-CELL-WALL; Polysaccharides-Biosynthesis;	homogalacturonan biosynthesis;	2	1	2.1.1.-	3
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	1.1.1.3	1
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	1.2.1.11	4
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.1.1.13	2
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.3.1.117	2
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.3.1.46	1
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.5.1.48	2
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.6.1.1	6
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.6.1.17	1
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.7.1.39	1
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	2.7.2.4	4
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	3.5.1.18	3
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	4.1.1.20	5
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	4.2.3.1	3
P4-PWY	Amino-Acid-Biosynthesis; Super-Pathways;	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I;	18	14	5.1.1.7	2
12DICHLORETHDEG-PWY	CHLORINATED-COMPOUNDS-DEG;	1,2-dichloroethane degradation;	4	2	1.1.99.-	3
12DICHLORETHDEG-PWY	CHLORINATED-COMPOUNDS-DEG;	1,2-dichloroethane degradation;	4	2	3.8.1.5	1
PWY-5971	Palmitate-Biosynthesis;	palmitate biosynthesis II (bacteria and plants);	8	4	1.1.1.100	6
PWY-5971	Palmitate-Biosynthesis;	palmitate biosynthesis II (bacteria and plants);	8	4	1.3.1.9	2
PWY-5971	Palmitate-Biosynthesis;	palmitate biosynthesis II (bacteria and plants);	8	4	2.3.1.41	2
PWY-5971	Palmitate-Biosynthesis;	palmitate biosynthesis II (bacteria and plants);	8	4	4.2.1.59	3
PWY-6059	Dimethylsulfide-Degradation;	dimethyl sulfide degradation II (oxidation);	2	1	1.14.13.-	3
PWY0-901	Selenocysteine-Biosynthesis;	L-selenocysteine biosynthesis I (bacteria);	3	3	2.7.9.3	2
PWY0-901	Selenocysteine-Biosynthesis;	L-selenocysteine biosynthesis I (bacteria);	3	3	2.9.1.1	1
PWY0-901	Selenocysteine-Biosynthesis;	L-selenocysteine biosynthesis I (bacteria);	3	3	6.1.1.11	2
HISHP-PWY	HISTIDINE-DEG;	L-histidine degradation VI;	4	4	1.14.13.-	3
HISHP-PWY	HISTIDINE-DEG;	L-histidine degradation VI;	4	4	3.5.2.7	2
HISHP-PWY	HISTIDINE-DEG;	L-histidine degradation VI;	4	4	4.2.1.49	1
HISHP-PWY	HISTIDINE-DEG;	L-histidine degradation VI;	4	4	4.3.1.3	1
PWY-6008	TRITERPENOID-SYN;	baruol biosynthesis;	1	1	5.4.99.-	1
PWY-2503	Benzoate-Degradation;	benzoate degradation I (aerobic);	2	2	1.14.12.10	2
PWY-2503	Benzoate-Degradation;	benzoate degradation I (aerobic);	2	2	1.3.1.25	1
GLYCOL-GLYOXDEG-PWY	Alcohol-Degradation; Super-Pathways;	superpathway of glycol metabolism and degradation;	6	3	1.1.1.60	1
GLYCOL-GLYOXDEG-PWY	Alcohol-Degradation; Super-Pathways;	superpathway of glycol metabolism and degradation;	6	3	2.3.3.9	2
GLYCOL-GLYOXDEG-PWY	Alcohol-Degradation; Super-Pathways;	superpathway of glycol metabolism and degradation;	6	3	2.7.1.31	1
PWY66-161	Ethanol-Degradation;	ethanol degradation III;	2	2	1.2.1.3	4
PWY66-161	Ethanol-Degradation;	ethanol degradation III;	2	2	6.2.1.1	4
PWY-4981	PROLINE-SYN;	L-proline biosynthesis II (from arginine);	5	4	1.5.1.2	2
PWY-4981	PROLINE-SYN;	L-proline biosynthesis II (from arginine);	5	4	2.1.3.3	4
PWY-4981	PROLINE-SYN;	L-proline biosynthesis II (from arginine);	5	4	2.6.1.13	2
PWY-4981	PROLINE-SYN;	L-proline biosynthesis II (from arginine);	5	4	3.5.3.6	1
