#Enzyme_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
4.1.99.12	"3,4-dihydroxy-2-butanone-4-phosphate synthase."	5	0.05	202.43	0.01	10.96	0.01	16.70	0.01	172.04	0.02	2.73	0.00
2.1.1.320	"Type II protein arginine methyltransferase."	2	0.02	64.07	0.00	0.30	0.00	16.61	0.01	44.84	0.00	2.31	0.00
2.1.1.182	"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase."	3	0.03	102.31	0.01	2.37	0.00	0.03	0.00	98.46	0.01	1.46	0.00
3.1.11.-	"Exodeoxyribonucleases producing 5'-phosphomonoesters."	2	0.02	100.78	0.01	7.86	0.01	0.06	0.00	92.61	0.01	0.26	0.00
1.13.11.83	"4-hydroxy-3-prenylphenylpyruvate oxygenase."	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
2.8.1.4	"tRNA uracil 4-sulfurtransferase."	2	0.02	146.61	0.01	10.13	0.01	0.08	0.00	136.07	0.01	0.33	0.00
2.8.4.5	"tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase."	2	0.02	232.82	0.01	0.91	0.00	0.48	0.00	230.92	0.03	0.51	0.00
1.2.5.3	"Aerobic carbon monoxide dehydrogenase."	4	0.04	177.97	0.01	0.42	0.00	12.35	0.01	162.06	0.02	3.14	0.00
6.3.2.13	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase."	3	0.03	245.97	0.02	1.17	0.00	0.48	0.00	243.76	0.03	0.57	0.00
2.7.7.24	"Glucose-1-phosphate thymidylyltransferase."	3	0.03	321.56	0.02	0.05	0.00	0.87	0.00	319.92	0.03	0.72	0.00
1.3.99.33	"Urocanate reductase."	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
6.3.4.20	"7-cyano-7-deazaguanine synthase."	1	0.01	21.31	0.00	0.00	0.00	0.00	0.00	21.31	0.00	0.01	0.00
3.4.11.7	"Glutamyl aminopeptidase."	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
2.3.2.-	"Aminoacyltransferases."	2	0.02	104.10	0.01	7.98	0.01	0.16	0.00	95.61	0.01	0.35	0.00
2.1.3.3	"Ornithine carbamoyltransferase."	4	0.04	169.92	0.01	13.18	0.01	7.28	0.00	147.84	0.02	1.62	0.00
3.5.4.10	"IMP cyclohydrolase."	3	0.03	146.13	0.01	0.33	0.00	20.15	0.01	122.48	0.01	3.18	0.00
4.2.1.11	"Phosphopyruvate hydratase."	2	0.02	227.80	0.01	0.05	0.00	3.61	0.00	223.12	0.02	1.02	0.00
4.1.2.48	"Low-specificity L-threonine aldolase."	1	0.01	196.45	0.01	0.00	0.00	0.40	0.00	195.69	0.02	0.35	0.00
3.1.3.16	"Protein-serine/threonine phosphatase."	3	0.03	160.87	0.01	4.83	0.00	0.03	0.00	155.88	0.02	0.12	0.00
2.1.2.9	"Methionyl-tRNA formyltransferase."	6	0.06	383.81	0.02	9.89	0.01	4.32	0.00	366.83	0.04	2.77	0.00
4.4.1.11	"Methionine gamma-lyase."	2	0.02	73.03	0.00	0.00	0.00	0.13	0.00	71.40	0.01	1.50	0.00
4.1.2.14	"2-dehydro-3-deoxy-phosphogluconate aldolase."	1	0.01	13.70	0.00	0.20	0.00	0.00	0.00	13.45	0.00	0.04	0.00
4.3.1.32	"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase."	2	0.02	41.21	0.00	0.48	0.00	0.17	0.00	40.35	0.00	0.21	0.00
2.7.7.9	"UTP--glucose-1-phosphate uridylyltransferase."	4	0.04	163.55	0.01	2.79	0.00	20.13	0.01	137.44	0.01	3.19	0.00
3.2.1.80	"Fructan beta-fructosidase."	1	0.01	17.05	0.00	0.00	0.00	0.00	0.00	17.05	0.00	0.00	0.00
2.5.1.145	"Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase."	5	0.05	1861.40	0.12	301.29	0.23	580.75	0.27	122.35	0.01	857.01	0.28
1.17.4.2	"Ribonucleoside-triphosphate reductase (thioredoxin)."	1	0.01	34.27	0.00	0.00	0.00	0.00	0.00	34.26	0.00	0.00	0.00
1.17.4.1	"Ribonucleoside-diphosphate reductase."	3	0.03	163.45	0.01	8.13	0.01	0.18	0.00	154.87	0.02	0.27	0.00
2.7.1.48	"Uridine kinase."	2	0.02	54.43	0.00	2.37	0.00	0.02	0.00	50.55	0.01	1.50	0.00
1.2.1.88	"L-glutamate gamma-semialdehyde dehydrogenase."	5	0.05	374.22	0.02	0.01	0.00	0.64	0.00	371.62	0.04	1.95	0.00
1.17.1.4	"Xanthine dehydrogenase."	1	0.01	71.59	0.00	0.00	0.00	0.01	0.00	71.56	0.01	0.02	0.00
3.2.1.52	"Beta-N-acetylhexosaminidase."	6	0.06	327.43	0.02	0.66	0.00	1.41	0.00	322.99	0.04	2.36	0.00
2.1.2.-	"Hydroxymethyl-, formyl- and related transferases."	2	0.02	72.74	0.00	0.00	0.00	0.17	0.00	72.52	0.01	0.05	0.00
1.1.1.26	"Glyoxylate reductase."	3	0.03	67.84	0.00	0.52	0.00	3.66	0.00	62.61	0.01	1.05	0.00
4.1.1.48	"Indole-3-glycerol-phosphate synthase."	3	0.03	132.54	0.01	0.91	0.00	0.06	0.00	131.37	0.01	0.19	0.00
2.7.4.-	"Phosphotransferases with a phosphate group as acceptor."	5	0.05	2077.82	0.13	334.15	0.26	585.98	0.27	266.09	0.03	891.60	0.29
3.5.1.108	"UDP-3-O-acyl-N-acetylglucosamine deacetylase."	3	0.03	234.37	0.01	0.28	0.00	3.76	0.00	229.18	0.02	1.15	0.00
2.3.1.16	"Acetyl-CoA C-acyltransferase."	16	0.15	613.49	0.04	3.16	0.00	31.24	0.01	570.05	0.06	9.05	0.00
2.4.1.227	"Undecaprenyldiphospho-muramoylpentapeptide beta-N-"	5	0.05	318.36	0.02	10.77	0.01	3.95	0.00	302.06	0.03	1.58	0.00
2.3.3.15	"Sulfoacetaldehyde acetyltransferase."	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
2.4.2.4	"Thymidine phosphorylase."	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
6.3.2.2 6.3.2.3	""	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
2.3.1.41	"Beta-ketoacyl-[acyl-carrier-protein] synthase I."	2	0.02	406.96	0.03	0.03	0.00	0.93	0.00	405.26	0.04	0.75	0.00
1.10.3.11	"Ubiquinol oxidase (non-electrogenic)."	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
2.1.1.-	"Methyltransferases."	37	0.36	3582.07	0.23	376.29	0.29	605.32	0.28	1669.61	0.18	930.85	0.31
4.99.1.1	"Protoporphyrin ferrochelatase."	2	0.02	42.82	0.00	0.02	0.00	3.65	0.00	36.84	0.00	2.31	0.00
2.4.1.13	"Sucrose synthase."	2	0.02	142.66	0.01	0.00	0.00	0.03	0.00	142.57	0.02	0.06	0.00
4.6.1.12	"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase."	2	0.02	233.37	0.01	5.07	0.00	0.69	0.00	226.77	0.02	0.85	0.00
1.4.1.13	"Glutamate synthase (NADPH)."	7	0.07	325.93	0.02	0.67	0.00	8.02	0.00	314.67	0.03	2.57	0.00
7.6.2.-	"Linked to the hydrolysis of a nucleoside triphosphate."	1	0.01	120.88	0.01	33.13	0.03	27.40	0.01	27.31	0.00	33.04	0.01
6.1.1.11	"Serine--tRNA ligase."	2	0.02	82.74	0.01	2.77	0.00	0.00	0.00	79.86	0.01	0.12	0.00
1.9.3.1	"Cytochrome-c oxidase."	22	0.21	2152.05	0.14	30.11	0.02	22.67	0.01	2080.79	0.23	18.48	0.01
1.1.5.3	"Glycerol-3-phosphate dehydrogenase."	1	0.01	27.20	0.00	9.77	0.01	1.08	0.00	13.70	0.00	2.65	0.00
1.2.4.1	"Pyruvate dehydrogenase (acetyl-transferring)."	10	0.10	340.60	0.02	6.85	0.01	1.00	0.00	326.90	0.04	5.84	0.00
6.1.1.23	"Aspartate--tRNA(Asn) ligase."	2	0.02	271.36	0.02	0.02	0.00	0.80	0.00	269.86	0.03	0.68	0.00
6.1.1.12	"Aspartate--tRNA ligase."	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
1.3.1.-	"With NAD(+) or NADP(+) as acceptor."	11	0.11	2330.42	0.15	321.85	0.25	593.36	0.28	510.62	0.06	904.58	0.30
4.2.1.3	"Aconitate hydratase."	7	0.07	296.38	0.02	22.71	0.02	5.41	0.00	264.67	0.03	3.59	0.00
6.2.1.-	"Acid--thiol ligases."	5	0.05	385.94	0.02	10.40	0.01	93.32	0.04	234.66	0.03	47.55	0.02
